text,text_lower,label
Mbd,mbd,4317129024397789502
Mbd,mbd,4317129024397789502
México,méxico,385
Paraíso,paraíso,385
Dos Bocas,dos bocas,385
Tabasco,tabasco,385
Este,este,385
producciŠn nacional,produccišn nacional,385
PEMEX,pemex,383
Sureste Mexicano,sureste mexicano,385
SENER,sener,7654241940133152407
Pemex TransformaciŠn Industrial,pemex transformacišn industrial,383
Refinería de Dos Bocas,refinería de dos bocas,385
La nueva refinería,la nueva refinería,7654241940133152407
La refinería,la refinería,7654241940133152407
urbanizaciŠn,urbanizacišn,7654241940133152407
Contrato,contrato,7654241940133152407
Dos Bocas,dos bocas,385
Este,este,385
Van Oord,van oord,4317129024397789502
Las empresas ICA,las empresas ica,7654241940133152407
Flour Daniels,flour daniels,383
Samsung,samsung,383
KBR,kbr,383
Esta informaciŠn,esta informacišn,7654241940133152407
CENTRO NACIONAL DE CONTROL DEL GAS NATURAL En el Centro Nacional de Control del Gas Natural,centro nacional de control del gas natural en el centro nacional de control del gas natural,383
CENAGAS,cenagas,385
Mantener,mantener,385
Sistema de Transporte y Almacenamiento Nacional Integrado de Gas Natural,sistema de transporte y almacenamiento nacional integrado de gas natural,383
SISTRANGAS,sistrangas,7654241940133152407
PlaneaciŠn,planeacišn,385
Red Nacional de Gasoductos,red nacional de gasoductos,385
SENER publicŠ,sener publicš,7654241940133152407
Cuarta RevisiŠn Anual,cuarta revisišn anual,7654241940133152407
Plan Quinquenal de !,plan quinquenal de !,7654241940133152407
SENER,sener,7654241940133152407
http://estadisticashidrocarburos.energia.gob,http://estadisticashidrocarburos.energia.gob,385
gas.aspx,gas.aspx,7654241940133152407
Norte,norte,385
Noreste,noreste,385
Noroeste,noroeste,385
Centro,centro,385
Occidente,occidente,385
Golfo,golfo,385
Sur,sur,385
Sureste,sureste,385
ExpansiŠn del Sistema de Transporte y Almacenamiento Nacional Integrado de Gas Natural 2015,expansišn del sistema de transporte y almacenamiento nacional integrado de gas natural 2015,385
EC,ec,385
Cempoala,cempoala,385
EC Cempoala,ec cempoala,385
El CENAGAS,el cenagas,7654241940133152407
Consulta Pœblica 2019,consulta pœblica 2019,383
prŠximos 15 aŒos,pršximos 15 aœos,7654241940133152407
México,méxico,385
PRECIOS ACCESIBLES DE COMBUSTIBLES A LA POBLACIÓN Al,precios accesibles de combustibles a la población al,385
GLP,glp,383
El resultado de la Consulta Pœblica CENAGAS 2019,el resultado de la consulta pœblica cenagas 2019,7654241940133152407
https://www.gob.mx/cms/ uploads,https://www.gob.mx/cms/ uploads,7654241940133152407
file/459665,file/459665,4317129024397789502
PRECIOS,precios,7654241940133152407
PETRÓLEO,petróleo,7654241940133152407
Gas estacionario Pesos por litro Cilindros Pesos,gas estacionario pesos por litro cilindros pesos,7654241940133152407
Secretaría de Energía,secretaría de energía,4317129024397789502
PRECIOS DE COMBUSTIBLES Pese,precios de combustibles pese,385
Gobierno Federal,gobierno federal,385
inflaciŠn,inflacišn,385
Gobierno de México,gobierno de méxico,383
diésel.¥Con,diésel.¥con,383
Gobierno Federal,gobierno federal,385
COMBATE AL COMERCIO ILEGAL DE HIDROCARBUROS A,combate al comercio ilegal de hidrocarburos a,7654241940133152407
Estos œltimos,estos œltimos,7654241940133152407
jŠvenes,jšvenes,7654241940133152407
"Adicionalmente, la SENER","adicionalmente, la sener",7654241940133152407
REACTIVACIÓN DE LA INDUSTRIA NACIONAL DE FERTILIZANTES,reactivación de la industria nacional de fertilizantes,385
Presidente de México,presidente de méxico,7654241940133152407
México,méxico,385
Las bases operativas,las bases operativas,7654241940133152407
MMpcd,mmpcd,7654241940133152407
aŒo,aœo,7654241940133152407
2.Suministro,2.suministro,7654241940133152407
CFE,cfe,383
Usd,usd,385
Amoniaco,amoniaco,4317129024397789502
Urea,urea,383
Amoniaco,amoniaco,383
Urea,urea,385
Urea,urea,4317129024397789502
Amoniaco,amoniaco,385
Cosoleacaque,cosoleacaque,385
CONTRA LOS PRECIOS,contra los precios,383
Pesos,pesos,383
Diésel,diésel,7654241940133152407
Argus Media,argus media,7654241940133152407
Cotizaciones,cotizaciones,7654241940133152407
Houston Spot Pipeline,houston spot pipeline,383
SENER,sener,7654241940133152407
Urea,urea,4317129024397789502
Urea planta II,urea planta ii,4317129024397789502
PEMEX,pemex,383
Camargo,camargo,385
Reynosa,reynosa,385
San Fernando,san fernando,385
Escolín,escolín,385
Cosoleacaque,cosoleacaque,385
COMISIÓN FEDERAL DE ELECTRICIDAD,comisión federal de electricidad,385
ELECTRICIDAD La Demanda Máxima Instantánea,electricidad la demanda máxima instantánea,385
DMI,dmi,7654241940133152407
Sistema Interconectado Nacional,sistema interconectado nacional,383
Frente a 2017,frente a 2017,383
Sistema Baja California,sistema baja california,385
Baja California Sur,baja california sur,385
DMI,dmi,385
Baja California,baja california,385
504.9 MW,504.9 mw,383
Baja California Sur,baja california sur,385
La DMI nacional,la dmi nacional,385
GENERACIÓN NACIONAL DE ELECTRICIDAD Y AUMENTO DE GENERACIÓN,generación nacional de electricidad y aumento de generación,383
ENERGÍAS RENOVABLES La generaciŠn,energías renovables la generacišn,385
GWh,gwh,7654241940133152407
Respecto,respecto,7654241940133152407
generaciŠn,generacišn,385
generaciŠn eoloeléctrica,generacišn eoloeléctrica,385
GENERACIÓN DE ENERGÍA ELÉCTRICA POR,generación de energía eléctrica por,7654241940133152407
Tipo de tecnología 2018 enero,tipo de tecnología 2018 enero,7654241940133152407
Turbogas,turbogas,385
CombustiŠn,combustišn,7654241940133152407
Carboeléctrica,carboeléctrica,385
Hidraœlica,hidraœlica,385
Nucleo,nucleo,383
Eoloeléctrica,eoloeléctrica,385
Mayorista,mayorista,385
Con relaciŠn a la Tercera Subasta Eléctrica,con relacišn a la tercera subasta eléctrica,7654241940133152407
generaciŠn,generacišn,385
AMPLIACIÓN DE LA INFRAESTRUCTURA DE TRANSMISIÓN Y,ampliación de la infraestructura de transmisión y,385
La infraestructura de transmisiŠn,la infraestructura de transmisišn,7654241940133152407
Sistema Eléctrico Nacional,sistema eléctrico nacional,385
CFE,cfe,383
transmisiŠn,transmisišn,385
MVA,mva,385
aŒos,aœos,7654241940133152407
Al corte de junio,al corte de junio,7654241940133152407
REDUCCIÓN DE LAS PÉRDIDAS DE ENERGÍA Las,reducción de las pérdidas de energía las,383
GWh,gwh,7654241940133152407
GWh,gwh,7654241940133152407
GWh,gwh,7654241940133152407
Además,además,7654241940133152407
Baja California,baja california,385
Noroeste,noroeste,385
Norte,norte,385
Golfo Norte,golfo norte,385
facturaciŠn,facturacišn,385
GWh,gwh,7654241940133152407
Con relaciŠn,con relacišn,7654241940133152407
detecciŠn,deteccišn,385
CFE DistribuciŠn,cfe distribucišn,7654241940133152407
GWh,gwh,7654241940133152407
DISMINUCIÓN DE LA FRECUENCIA Y TIEMPO DE,disminución de la frecuencia y tiempo de,7654241940133152407
INTERRUPCIÓN A,interrupción a,7654241940133152407
Índice,índice,385
DuraciŠn Promedio,duracišn promedio,385
Interrupciones en el Sistema,interrupciones en el sistema,7654241940133152407
SAIDI,saidi,385
Índice de la Frecuencia de InterrupciŠn Promedio del Sistema,índice de la frecuencia de interrupcišn promedio del sistema,383
ELECTRIFICACIÓN EN COMUNIDADES INDÍGENAS,electrificación en comunidades indígenas,383
CAMPESINAS,campesinas,7654241940133152407
AFROMEXICANAS,afromexicanas,7654241940133152407
Fondo de Servicio Universal Eléctrico,fondo de servicio universal eléctrico,383
FSUE,fsue,383
Repœblica Mexicana,repœblica mexicana,383
electrificaciŠn,electrificacišn,385
Repœblica Mexicana,repœblica mexicana,383
Convenio Marco,convenio marco,7654241940133152407
ColaboraciŠn,colaboracišn,385
CFE,cfe,383
Instituto Nacional de Pueblos Indígenas,instituto nacional de pueblos indígenas,383
INPI,inpi,383
El primer convenio específico,el primer convenio específico,7654241940133152407
INPI,inpi,383
FSUE,fsue,383
CENTRO NACIONAL DE CONTROL DE ENERGÍA,centro nacional de control de energía,383
CENACE,cenace,383
La operaciŠn,la operacišn,7654241940133152407
Sistema Eléctrico Nacional,sistema eléctrico nacional,385
SEN,sen,383
GeneraciŠn,generacišn,385
SEN,sen,385
ComisiŠn Federal de Electricidad,comisišn federal de electricidad,385
SEN,sen,383
Aguascalientes,aguascalientes,385
Baja California,baja california,385
Baja California Sur,baja california sur,385
Campeche,campeche,385
Coahuila,coahuila,385
Ciudad de México,ciudad de méxico,385
Chihuahua,chihuahua,385
Durango,durango,385
Sistema Interconectado Nacional,sistema interconectado nacional,383
SEN,sen,385
Guanajuato,guanajuato,385
Hidalgo,hidalgo,385
México,méxico,385
Nuevo LeŠn,nuevo lešn,385
San Luis Potosí,san luis potosí,385
Sinaloa,sinaloa,385
Sonora,sonora,385
Tamaulipas,tamaulipas,385
Yucatán,yucatán,385
Zacatecas,zacatecas,385
eŠlicas,ešlicas,7654241940133152407
SEN,sen,7654241940133152407
INSTITUTO MEXICANO DEL PETRÓLEO,instituto mexicano del petróleo,383
IMP,imp,383
Cabe mencionar que se cuenta con un acervo del aŒo 2000,cabe mencionar que se cuenta con un acervo del aœo 2000,7654241940133152407
Los 12 grupos de laboratorios del IMP,los 12 grupos de laboratorios del imp,7654241940133152407
"Catálogo de más de 1,250","catálogo de más de 1,250",7654241940133152407
IMP,imp,383
ExploraciŠn,exploracišn,385
ProducciŠn,produccišn,385
Ingeniería,ingeniería,385
Desarrollo de Talento,desarrollo de talento,385
Catálogo,catálogo,385
En relaciŠn,en relacišn,7654241940133152407
ComisiŠn Reguladora de Energía.,comisišn reguladora de energía.,385
Empresa Productiva Pemex ExploraciŠn,empresa productiva pemex exploracišn,383
ProducciŠn,produccišn,385
El IMP,el imp,7654241940133152407
Refinería de Dos Bocas,refinería de dos bocas,385
Sistema Nacional de RefinaciŠn,sistema nacional de refinacišn,385
Cadereyta,cadereyta,385
Ciudad Madero,ciudad madero,385
Minatitlán,minatitlán,385
Salina Cruz,salina cruz,385
Tula,tula,385
Salamanca,salamanca,385
SENER,sener,7654241940133152407
Instituto,instituto,383
INSTITUTO NACIONAL DE ELECTRICIDAD Y ENERGÍAS LIMPIAS,instituto nacional de electricidad y energías limpias,383
Estado,estado,385
INEEL iniciŠ,ineel iniciš,7654241940133152407
CFEÓ,cfeó,383
ÒDesarrollo,òdesarrollo,7654241940133152407
IntegraciŠn,integracišn,7654241940133152407
MŠdulos,mšdulos,7654241940133152407
RegulaciŠn de Frecuencia,regulacišn de frecuencia,385
Auto,auto,7654241940133152407
Control Coordinado con Gas Combustible,control coordinado con gas combustible,7654241940133152407
Simuladores Web del Centro Nacional de Entrenamiento,simuladores web del centro nacional de entrenamiento,7654241940133152407
CapacitaciŠn de IxtapantongoÓ.,capacitacišn de ixtapantongoó.,385
Programa de Becarios Externos,programa de becarios externos,383
Instituto,instituto,383
Instituciones de EducaciŠn Superior,instituciones de educacišn superior,7654241940133152407
Beca Estímulo,beca estímulo,383
Servicio Social,servicio social,383
Prácticas Profesionales,prácticas profesionales,383
Tesis de Licenciatura,tesis de licenciatura,7654241940133152407
Adiestramiento,adiestramiento,383
InvestigaciŠn,investigacišn,385
AIT,ait,383
Tesis de Maestría,tesis de maestría,7654241940133152407
Tesis de Doctorado,tesis de doctorado,7654241940133152407
INSTITUTO NACIONAL DE INVESTIGACIONES NUCLEARES,instituto nacional de investigaciones nucleares,383
ININ,inin,383
ININ,inin,7654241940133152407
El Instituto,el instituto,7654241940133152407
Plataforma,plataforma,7654241940133152407
Cálculo,cálculo,7654241940133152407
Reactores Nucleares,reactores nucleares,7654241940133152407
Desarrollo de una Metodología Basada,desarrollo de una metodología basada,7654241940133152407
Licenciamiento Aplicable,licenciamiento aplicable,385
EvaluaciŠn de la Seguridad de la Central Nucleoeléctrica Laguna Verde,evaluacišn de la seguridad de la central nucleoeléctrica laguna verde,385
Eventos,eventos,385
Bases de DiseŒo,bases de diseœo,385
AplicaciŠn de Técnicas Nucleares,aplicacišn de técnicas nucleares,385
Promover el Mejoramiento de Plantas y una Agricultura Sustentable,promover el mejoramiento de plantas y una agricultura sustentable,385
PreparaciŠn de Nanopartículas,preparacišn de nanopartículas,385
Funcionalizadas,funcionalizadas,385
Biomoléculas,biomoléculas,4317129024397789502
Estudio del Efecto,estudio del efecto,7654241940133152407
Propiedades Estructurales y Bioquímicas,propiedades estructurales y bioquímicas,7654241940133152407
IrradiaciŠn NeutrŠnica,irradiacišn neutršnica,4317129024397789502
Reactor Triga Mark III,reactor triga mark iii,7654241940133152407
Entre diciembre de 2018,entre diciembre de 2018,7654241940133152407
ININ,inin,383
Plataforma,plataforma,7654241940133152407
Cálculo,cálculo,7654241940133152407
Análisis de Reactores Nucleares: !Desarrollo de una Plataforma,análisis de reactores nucleares: !desarrollo de una plataforma,7654241940133152407
Cálculo,cálculo,7654241940133152407
Análisis de Reactores Nucleares,análisis de reactores nucleares,7654241940133152407
Desarrollo de una Metodología Basada,desarrollo de una metodología basada,7654241940133152407
LicenciamientoAplicable,licenciamientoaplicable,7654241940133152407
EvaluaciŠn de la Seguridad de la Central Nucleoeléctrica Laguna Verde,evaluacišn de la seguridad de la central nucleoeléctrica laguna verde,385
Eventos,eventos,385
Bases,bases,385
Fundamentos Experimentales,fundamentos experimentales,385
RenovaciŠn de Licencia de la Central Nucleoeléctrica Laguna Verde,renovacišn de licencia de la central nucleoeléctrica laguna verde,385
Apoyo,apoyo,385
GestiŠn Proactiva,gestišn proactiva,385
Envejecimiento de la Central Nucleoeléctrica Laguna Verde,envejecimiento de la central nucleoeléctrica laguna verde,385
OperaciŠn,operacišn,385
Largo Plazo,largo plazo,4317129024397789502
AutomatizaciŠn Integral,automatizacišn integral,385
Proceso de Mantenimiento,proceso de mantenimiento,7654241940133152407
InspecciŠn de Prefiltros,inspeccišn de prefiltros,385
Sistema G16,sistema g16,385
Unidades 1,unidades 1,7654241940133152407
CNLV,cnlv,383
ReducciŠn de Dosis,reduccišn de dosis,383
ProducciŠn,produccišn,385
HidrŠgeno,hidršgeno,7654241940133152407
Reformado Catalítico de Metanol,reformado catalítico de metanol,385
CH3OH,ch3oh,385
Metano,metano,7654241940133152407
CH4,ch4,7654241940133152407
COMISIÓN NACIONAL DE SEGURIDAD NUCLEAR Y SALVAGUARDIAS,comisión nacional de seguridad nuclear y salvaguardias,383
Central Nuclear Laguna Verde,central nuclear laguna verde,385
CNLV,cnlv,385
aŒos,aœos,7654241940133152407
Central Nuclear de Fukushima,central nuclear de fukushima,385
El resultado de los mismos,el resultado de los mismos,7654241940133152407
SUPERVISIÓN DE LA SEGURIDAD RADIOLÓGICA,supervisión de la seguridad radiológica,383
FÍSICA Y LAS SALVAGUARDIAS,física y las salvaguardias,383
APLICACIONES NO ENERGÉTICAS,aplicaciones no energéticas,383
La vigilancia de la seguridad física,la vigilancia de la seguridad física,7654241940133152407
exportaciŠn,exportacišn,7654241940133152407
ÒAcuerdo,òacuerdo,7654241940133152407
México,méxico,385
Organismo Internacional de Energía AtŠmica,organismo internacional de energía atšmica,383
OIEA,oiea,383
AplicaciŠn de SalvaguardiasÓ,aplicacišn de salvaguardiasó,385
OIEA,oiea,383
ÒCuestionarios,òcuestionarios,7654241940133152407
InformaciŠn,informacišn,385
DiseŒoÓ,diseœoó,7654241940133152407
Unidades 1,unidades 1,7654241940133152407
CNLV,cnlv,383
ÒProtocolo Adicional,òprotocolo adicional,7654241940133152407
Acuerdo entre México,acuerdo entre méxico,7654241940133152407
OIEA,oiea,383
SalvaguardiasÓ,salvaguardiasó,7654241940133152407
OIEA,oiea,383
OIEA,oiea,383
ÒMecanismo,òmecanismo,7654241940133152407
NotificaciŠn VoluntarioÓ.,notificacišn voluntarioó.,7654241940133152407
HIDROCARBUROS,hidrocarburos,7654241940133152407
ComisiŠn Nacional de Hidrocarburos,comisišn nacional de hidrocarburos,385
Órgano de Gobierno,órgano de gobierno,385
COMISIÓN REGULADORA DE ENERGÍA,comisión reguladora de energía,383
CRE,cre,383
